Year,Partner Region,Trade Flow,Product,NACE Rev 2 Activity,VALUE
2022,Total Trade in Goods,Imports,Printing and reproduction services of recorded media (C18),Basic pharmaceutical products and preparations (C21),22.057
2022,Total Trade in Goods,Imports,Printing and reproduction services of recorded media (C18),Other manufacturing (C32),238.021
2022,Total Trade in Goods,Imports,Printing and reproduction services of recorded media (C18),"Professional, scientific and technical activities (M)",17.923
2022,Total Trade in Goods,Imports,Printing and reproduction services of recorded media (C18),Administrative and support service activities (N),32.81
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),Food products (C10),1047.498
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),Chemicals and chemical products (C20),3149.456
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),Basic pharmaceutical products and preparations (C21),7034.195
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),Rubber and plastic products (C22),1117.667
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),Other non-metallic mineral products (C23),38681.269
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),"Fabricated metal products, except machinery and equipment (C25)",109.282
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),"Computer, electronic and optical products (C26)",100.599
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),Machinery and equipment n.e.c. (C28),70.743
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),Other manufacturing (C32),2559.799
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),Repair and installation of machinery and equipment (C33),278.236
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),"Water supply; sewerage, waste management and remediation activities (E)",1131.173
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),Construction (F),1157.79
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),39167.444
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),"Wholesale trade, except of motor vehicles and motorcycles (G46)",4805669.686
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),"Retail trade, except of motor vehicles and motorcycles (G47)",4417.817
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),Transportation and storage (H),3777.234
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),Information and communication (J),15.981
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),"Professional, scientific and technical activities (M)",226.149
2022,Total Trade in Goods,Imports,Coke and refined petroleum products (C19),Administrative and support service activities (N),2059.332
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),"Agriculture, forestry and fishing (A)",16154.475
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Mining and quarrying (B),6027.047
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Food products (C10),967158.736
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Beverages (C11),37263.898
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Textiles (C13),17159.586
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Wearing apparel (C14),81.017
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Leather and related products (C15),121.018
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),"Wood and wood products, except furniture (C16)",26711.183
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Paper and paper products (C17),9308.077
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Printing and reproduction of recorded media (C18),6008.675
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Chemicals and chemical products (C20),10635592.768
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Basic pharmaceutical products and preparations (C21),7558466.754
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Rubber and plastic products (C22),344909.308
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Other non-metallic mineral products (C23),73840.848
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Basic metals (C24),66461.301
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),"Fabricated metal products, except machinery and equipment (C25)",37103.019
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),"Computer, electronic and optical products (C26)",375045.975
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Electrical equipment (C27),21650.35
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Machinery and equipment n.e.c. (C28),75387.622
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),"Motor vehicles, trailers and semi-trailers (C29)",11801.238
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Other transport equipment (C30),143.56
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Furniture (C31),18898.754
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Other manufacturing (C32),312694.597
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Repair and installation of machinery and equipment (C33),9103.476
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),"Electricity, gas, steam and air conditioning supply (D)",872.765
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),"Water supply; sewerage, waste management and remediation activities (E)",10507.305
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Construction (F),29765.478
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),26688.717
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),"Wholesale trade, except of motor vehicles and motorcycles (G46)",2304922.681
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),"Retail trade, except of motor vehicles and motorcycles (G47)",575216.099
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Transportation and storage (H),51788.47
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Information and communication (J),53297.172
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Financial and insurance activities (K),391865.714
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Real estate activities (L),1014.492
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),"Professional, scientific and technical activities (M)",164044.492
2022,Total Trade in Goods,Imports,Chemicals and chemical products (C20),Administrative and support service activities (N),23448.9
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),"Agriculture, forestry and fishing (A)",384.284
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),Food products (C10),188987.001
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),Beverages (C11),3082.049
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),Paper and paper products (C17),3.685
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),Chemicals and chemical products (C20),671638.074
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),Basic pharmaceutical products and preparations (C21),6837146.089
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),Rubber and plastic products (C22),400.615
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),"Computer, electronic and optical products (C26)",10902.449
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),Other manufacturing (C32),119322.228
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),Repair and installation of machinery and equipment (C33),25.055
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),308.871
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),"Wholesale trade, except of motor vehicles and motorcycles (G46)",3180501.916
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),"Retail trade, except of motor vehicles and motorcycles (G47)",99668.749
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),Information and communication (J),2696.658
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),Real estate activities (L),50.559
2022,Total Trade in Goods,Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),"Professional, scientific and technical activities (M)",595054.678
2022,Total Trade in Goods,Imports,Rubber and plastic products (C22),"Agriculture, forestry and fishing (A)",14344.169
2022,Total Trade in Goods,Imports,Rubber and plastic products (C22),Mining and quarrying (B),1409.624
2022,Total Trade in Goods,Imports,Rubber and plastic products (C22),Food products (C10),107173.801
2022,Total Trade in Goods,Imports,Rubber and plastic products (C22),Beverages (C11),44604.493
2022,Total Trade in Goods,Imports,Rubber and plastic products (C22),Textiles (C13),10720.37
2022,Total Trade in Goods,Imports,Rubber and plastic products (C22),"Wood and wood products, except furniture (C16)",10059.316
2022,Total Trade in Goods,Imports,Rubber and plastic products (C22),Paper and paper products (C17),30639.12
2022,Total Trade in Goods,Imports,Rubber and plastic products (C22),Printing and reproduction of recorded media (C18),4067.439
2022,Total Trade in Goods,Imports,Rubber and plastic products (C22),Chemicals and chemical products (C20),51290.279
2022,Total Trade in Goods,Imports,Rubber and plastic products (C22),Basic pharmaceutical products and preparations (C21),238920.101
2022,Total Trade in Goods,Imports,Rubber and plastic products (C22),Rubber and plastic products (C22),312810.903
2022,Total Trade in Goods,Imports,Rubber and plastic products (C22),Other non-metallic mineral products (C23),20386.496
2022,Total Trade in Goods,Imports,Rubber and plastic products (C22),Basic metals (C24),12151.364
