Year,Partner Region,Trade Flow,Type of Ownership,NACE Rev 2 Activity,VALUE
2023,EU27 countries (from 2020),Exports,Domestically controlled,"Retail trade, except of motor vehicles and motorcycles (G47)",397.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Transportation and storage (H),
2023,EU27 countries (from 2020),Exports,Domestically controlled,"Accommodation and Food and Other Services (I, OTU)",
2023,EU27 countries (from 2020),Exports,Domestically controlled,Information and communication (J),205.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Financial and insurance activities (K),33.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Real estate activities (L),
2023,EU27 countries (from 2020),Exports,Domestically controlled,"Professional, scientific and technical activities (M)",271.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Administrative and support service activities (N),133.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Unknown,0.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Total Trade in Goods,4081.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, forestry and fishing (A)",
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Mining and quarrying (B),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Industry (B - E),26.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Manufacturing (C),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Food products (C10),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Beverages (C11),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Tobacco products (C12),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Textiles (C13),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Wearing apparel (C14),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Leather and related products (C15),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Wood and wood products, except furniture (C16)",0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Paper and paper products (C17),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Printing and reproduction of recorded media (C18),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Coke and refined petroleum products (C19),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Chemicals and chemical products (C20),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Basic pharmaceutical products and preparations (C21),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Rubber and plastic products (C22),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Other non-metallic mineral products (C23),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Basic metals (C24),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Fabricated metal products, except machinery and equipment (C25)",
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Computer, electronic and optical products (C26)",
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Electrical equipment (C27),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Machinery and equipment n.e.c. (C28),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Motor vehicles, trailers and semi-trailers (C29)",
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Other transport equipment (C30),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Furniture (C31),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Other manufacturing (C32),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Repair and installation of machinery and equipment (C33),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Electricity, gas, steam and air conditioning supply (D)",
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Water supply; sewerage, waste management and remediation activities (E)",0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Construction (F),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Wholesale trade, except of motor vehicles and motorcycles (G46)",
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Retail trade, except of motor vehicles and motorcycles (G47)",
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Transportation and storage (H),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Accommodation and Food and Other Services (I, OTU)",0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Information and communication (J),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Financial and insurance activities (K),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Real estate activities (L),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Professional, scientific and technical activities (M)",0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Administrative and support service activities (N),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Unknown,0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Total Trade in Goods,71.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, forestry and fishing (A)",
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Mining and quarrying (B),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Industry (B - E),1147.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Manufacturing (C),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Food products (C10),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Beverages (C11),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Tobacco products (C12),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Textiles (C13),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Wearing apparel (C14),22.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Leather and related products (C15),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,"Wood and wood products, except furniture (C16)",
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Paper and paper products (C17),24.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Printing and reproduction of recorded media (C18),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Coke and refined petroleum products (C19),0.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Chemicals and chemical products (C20),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Basic pharmaceutical products and preparations (C21),28.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Rubber and plastic products (C22),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Other non-metallic mineral products (C23),48.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Basic metals (C24),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,"Fabricated metal products, except machinery and equipment (C25)",
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,"Computer, electronic and optical products (C26)",
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Electrical equipment (C27),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Machinery and equipment n.e.c. (C28),
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,"Motor vehicles, trailers and semi-trailers (C29)",15.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Other transport equipment (C30),6.0
2023,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Furniture (C31),
